round_update,round_number,round_start_date,round_end_date,grant_title,grant_id,region,category,url,match_amount,num_contributions,num_unique_contributors,crowdfund_amount_contributions_usd,crowdfund_amount_contributions_usd_update,total,total_update,region_update,count,total_update_grouped,grant_id_update
GR12,12,2021-12-01,2021-12-16,Commūnitās,554,none,Community,https://gitcoin.co/grants/554/communitas,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Secure Intellect,1733,north_america,Infra Tech,https://gitcoin.co/grants/1733/secure-intellect,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Dappertite™ User Research Lab,410,none,Community,https://gitcoin.co/grants/410/dappertitetm-user-research-lab,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Boss Up Crew [crypto talk],2431,north_america,Community,https://gitcoin.co/grants/2431/boss-up-crew-crypto-talk,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Blockchain Security DB,817,none,Infra Tech,https://gitcoin.co/grants/817/blockchain-security-db,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,System Of Autonomous Global Education — S.A.G.E.,739,undefined,dApp Tech,https://gitcoin.co/grants/739/system-of-autonomous-global-education-sage,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,The Blockchain School,1671,india,Community,https://gitcoin.co/grants/1671/the-blockchain-school,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Nifty Crawler,2578,europe,NFTs,https://gitcoin.co/grants/2578/nifty-crawler,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Token Gallery,1824,north_america,NFTs,https://gitcoin.co/grants/1824/token-gallery,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,The Watchdog.,489,none,Community,https://gitcoin.co/grants/489/the-watchdog,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,"Deffo , Uniswap governance info",1587,none,dApp Tech,https://gitcoin.co/grants/1587/deffo-uniswap-governance-info,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Trinity - Ethereum 2.0 client,147,none,Infra Tech,https://gitcoin.co/grants/147/trinity-ethereum-20-client,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Integrate bitski wallet support on gnosis safe with onboard.js,1121,none,Infra Tech,https://gitcoin.co/grants/1121/integrate-bitski-wallet-support-on-gnosis-safe-wi,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,"MANA VOX : stopping deforestation, a new coordination game to slay Moloch",3000,europe,dApp Tech,https://gitcoin.co/grants/3000/mana-vox-stopping-deforestation-a-new-coordinatio,0,1,1,1,1,1,1,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Decentralized Office,1549,none,dApp Tech,https://gitcoin.co/grants/1549/decentralized-office,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Unitimes-Ethereum developer community platform,437,east_asia,Community,https://gitcoin.co/grants/437/unitimes-ethereum-developer-community-platform,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,UnCommon Creators CoOp,2123,north_america,Community,https://gitcoin.co/grants/2123/uncommon-creators-coop,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Metaverse LAND price compare tool dapp,2691,europe,NFTs,https://gitcoin.co/grants/2691/metaverse-land-price-compare-tool-dapp,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,"I will code review in JS/Typescript, Swift or Java",278,none,dApp Tech,https://gitcoin.co/grants/278/i-will-code-review-in-jstypescript-swift-or-java,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DecentPay.app,947,none,dApp Tech,https://gitcoin.co/grants/947/decentpayapp,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Canadian Longevity Association,4153,north_america,Grants Round 12,https://gitcoin.co/grants/4153/canadian-longevity-association,0,2,2,2,2,2,2,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,KimchiDAO Developers Fund,2487,none,Community,https://gitcoin.co/grants/2487/kimchidao-developers-fund,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,FairSpin,1271,none,Community,https://gitcoin.co/grants/1271/fairspin,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Esteem,660,none,dApp Tech,https://gitcoin.co/grants/660/esteem,0,1,1,1,1,1,1,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,kontext.app - Social Bookmarking on Filecoin & Ethereum,1464,undefined,dApp Tech,https://gitcoin.co/grants/1464/kontextapp-social-bookmarking-on-filecoin-ethereu,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Moip Network: Send Ethereum or erc20 tokens through email,1505,undefined,dApp Tech,https://gitcoin.co/grants/1505/moip-network-send-ethereum-or-erc20-tokens-throug,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Arboreum,618,none,dApp Tech,https://gitcoin.co/grants/618/arboreum,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,NiftyCrates,1551,none,NFTs,https://gitcoin.co/grants/1551/niftycrates,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,soliditydeveloper.com,1359,none,Community,https://gitcoin.co/grants/1359/soliditydevelopercom,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,The human fund,2023,africa,Community,https://gitcoin.co/grants/2023/the-human-fund,0,1,0,,0,,0,africa,1,32850,1
GR12,12,2021-12-01,2021-12-16,Fork The World Hackathon,929,none,Community,https://gitcoin.co/grants/929/fork-the-world-hackathon,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Krredit - DeFi Loans without collateral,952,none,dApp Tech,https://gitcoin.co/grants/952/krredit-defi-loans-without-collateral,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,NFT-explr,2533,europe,NFTs,https://gitcoin.co/grants/2533/nft-explr,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Mess Adoption,644,none,Community,https://gitcoin.co/grants/644/mess-adoption,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,TokenSmart,688,none,dApp Tech,https://gitcoin.co/grants/688/tokensmart,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Fractal,1300,none,Community,https://gitcoin.co/grants/1300/fractal,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Catnip,1698,north_america,dApp Tech,https://gitcoin.co/grants/1698/catnip,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,SportGift,1312,none,dApp Tech,https://gitcoin.co/grants/1312/sportgift,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Alpha Finance Lab,1718,null,dApp Tech,https://gitcoin.co/grants/1718/alpha-finance-lab,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,coinerchat--chat at blockchain,2232,east_asia,dApp Tech,https://gitcoin.co/grants/2232/coinerchat-chat-at-blockchain,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,The Datafruits Fund,1016,north_america,dApp Tech,https://gitcoin.co/grants/1016/the-datafruits-fund,0,2,2,106,106,106,106,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Cryptocrow.net,954,none,Community,https://gitcoin.co/grants/954/cryptocrownet,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DefiSafe,1784,undefined,dApp Tech,https://gitcoin.co/grants/1784/defisafe,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,TREETOKEN1,1871,north_america,Community,https://gitcoin.co/grants/1871/treetoken1,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Misskey,2469,none,Community,https://gitcoin.co/grants/2469/misskey,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,BBFT Podcast Show,1318,none,Community,https://gitcoin.co/grants/1318/bbft-podcast-show,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Wizards of DApps podcast,204,none,Community,https://gitcoin.co/grants/204/wizards-of-dapps-podcast,0,1,1,5,5,5,5,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DIGIFIZZY: A native web3 metaverse publication,2836,north_america,Community,https://gitcoin.co/grants/2836/digifizzy-a-native-web3-metaverse-publication,0,1,1,31,31,31,31,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,BIPOC Artist Fellowship,966,none,Community,https://gitcoin.co/grants/966/bipoc-artist-fellowship,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,ELI5 Crypto,2521,latin_america,dApp Tech,https://gitcoin.co/grants/2521/eli5-crypto,0,1,0,,0,,0,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,1 Minute,950,none,Community,https://gitcoin.co/grants/950/1-minute,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Omen.eth - A prediction market protocol and product owned by the Dxdao,526,none,dApp Tech,https://gitcoin.co/grants/526/omeneth-a-prediction-market-protocol-and-product-,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Doyen DeFi  || ‘Boomer’ Educational Hub,2655,north_america,Community,https://gitcoin.co/grants/2655/doyen-defi-boomer-educational-hub,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,FriendsFingers,477,none,dApp Tech,https://gitcoin.co/grants/477/friendsfingers,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Simona Pop's Ecosystem Development Activity,747,none,Community,https://gitcoin.co/grants/747/simona-pops-ecosystem-development-activity,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,"Currency You Can Mine On Your Phone ,Download the mobile app to start earning today for FREE! Download Google Play & App Stare USE CODE  Alb3rt33",1786,europe,Community,https://gitcoin.co/grants/1786/currency-you-can-mine-on-your-phone-download-the-,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Nifty Taxi,2010,europe,NFTs,https://gitcoin.co/grants/2010/nifty-taxi,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,ShadowQueent,1497,none,Community,https://gitcoin.co/grants/1497/shadowqueent,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DAO-Governed EIPs and ETH 2.0 spec,842,none,Infra Tech,https://gitcoin.co/grants/842/dao-governed-eips-and-eth-20-spec,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Upload-ABI-to-Pinata,2385,europe,dApp Tech,https://gitcoin.co/grants/2385/upload-abi-to-pinata,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,LUKSO Community growth,2007,north_america,Community,https://gitcoin.co/grants/2007/lukso-community-growth,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Origin City [The EP],788,none,Community,https://gitcoin.co/grants/788/origin-city-the-ep,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Leviticus.top,2134,none,dApp Tech,https://gitcoin.co/grants/2134/leviticustop,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Girls Rock On Crypto,1263,none,Community,https://gitcoin.co/grants/1263/girls-rock-on-crypto,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Cryptoastmasters,2055,north_america,Community,https://gitcoin.co/grants/2055/cryptoastmasters,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Coding Girls Club,1290,none,Community,https://gitcoin.co/grants/1290/coding-girls-club,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,"Dai Card: Transact instantly, cheaply, and securely in Dai",918,none,dApp Tech,https://gitcoin.co/grants/918/dai-card-transact-instantly-cheaply-and-securely-,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Donations to Hugh Karp for the recent hack of personal funds,1848,europe,Community,https://gitcoin.co/grants/1848/donations-to-hugh-karp-for-the-recent-hack-of-per,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,"Decentralization, off the shelf.",1674,europe,dApp Tech,https://gitcoin.co/grants/1674/decentralization-off-the-shelf,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,acharvested,2755,east_asia,Community,https://gitcoin.co/grants/2755/acharvested,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Entrest,1386,none,dApp Tech,https://gitcoin.co/grants/1386/entrest,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,The NonFunGerbils Podcast,371,undefined,Community,https://gitcoin.co/grants/371/the-nonfungerbils-podcast,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,ysoy chain farm,1755,latin_america,dApp Tech,https://gitcoin.co/grants/1755/ysoy-chain-farm,0,1,0,,0,,0,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,ETHMagicians Business Model Ring,74,none,Community,https://gitcoin.co/grants/74/ethmagicians-business-model-ring,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,soliditydeveloper.com,1357,none,Community,https://gitcoin.co/grants/1357/soliditydevelopercom,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,0x-Chan: Design an Ethereum Crypto- Waifu,826,none,dApp Tech,https://gitcoin.co/grants/826/0x-chan-design-an-ethereum-crypto-waifu,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Multiverse Fund,2277,north_america,dApp Tech,https://gitcoin.co/grants/2277/multiverse-fund,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Dudesahn's Crypto Onboarding Made Easy,1879,north_america,Community,https://gitcoin.co/grants/1879/dudesahns-crypto-onboarding-made-easy,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,bpluslab,758,none,Community,https://gitcoin.co/grants/758/bpluslab,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,"Atelio : creating open  , blockchain based digital supply network.",3090,europe,dApp Tech,https://gitcoin.co/grants/3090/atelio-creating-open-blockchain-based-digital-sup,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Support for Freelance Community Management and Contribution,507,none,Community,https://gitcoin.co/grants/507/support-for-freelance-community-management-and-co,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Picnic Network Community,2402,europe,Community,https://gitcoin.co/grants/2402/picnic-network-community,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,PORT4 - A whole new world of co-creation in VR,2177,europe,NFTs,https://gitcoin.co/grants/2177/port4-a-whole-new-world-of-co-creation-in-vr,0,1,1,1,1,1,1,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Kitsune-Wallet,87,none,dApp Tech,https://gitcoin.co/grants/87/kitsune-wallet,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Decentralised Voting,4117,europe,Grants Round 12,https://gitcoin.co/grants/4117/decentralised-voting,0,2,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,KIDS CRYPTO 2,2753,africa,dApp Tech,https://gitcoin.co/grants/2753/kids-crypto-2,0,1,1,2,2,2,2,africa,1,32850,1
GR12,12,2021-12-01,2021-12-16,1UP WORLD,546,none,dApp Tech,https://gitcoin.co/grants/546/1up-world,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Educational & deeply technical talks - Help me buy a camera!,288,none,Community,https://gitcoin.co/grants/288/educational-deeply-technical-talks-help-me-buy-a-,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Algebraic General Topology,179,middle_east,Community,https://gitcoin.co/grants/179/algebraic-general-topology,0,1,0,,0,,0,middle east,1,16093,1
GR12,12,2021-12-01,2021-12-16,Buidltxn,3357,europe,dApp Tech,https://gitcoin.co/grants/3357/buidltxn,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,NESTFANS.COM,1756,east_asia,Community,https://gitcoin.co/grants/1756/nestfanscom,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,OPG NFTs - Community-Owned NFTs for HTML5 Game Developers (+ Game3.js v2!),1140,southeast_asia,dApp Tech,https://gitcoin.co/grants/1140/opg-nfts-community-owned-nfts-for-html5-game-deve,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,Coding Girls Club,1283,none,Community,https://gitcoin.co/grants/1283/coding-girls-club,0,1,1,1,1,1,1,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Virtual Canadian Crypto Conference,1766,north_america,Community,https://gitcoin.co/grants/1766/virtual-canadian-crypto-conference,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Private Dapps,671,none,dApp Tech,https://gitcoin.co/grants/671/private-dapps,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Jaguar,2179,europe,Community,https://gitcoin.co/grants/2179/jaguar,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Clayming Space,2062,oceania,dApp Tech,https://gitcoin.co/grants/2062/clayming-space,0,2,2,4,4,4,4,oceania,1,49133,1
GR12,12,2021-12-01,2021-12-16,Nifty Cannon,1648,north_america,dApp Tech,https://gitcoin.co/grants/1648/nifty-cannon,0,1,1,2,2,2,2,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,CoBox Cooperative Cloud,808,none,dApp Tech,https://gitcoin.co/grants/808/cobox-cooperative-cloud,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Bet Red!,974,none,dApp Tech,https://gitcoin.co/grants/974/bet-red,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Collective of Celo Creatives,2184,undefined,NFTs,https://gitcoin.co/grants/2184/collective-of-celo-creatives,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Outlet Finance,478,none,dApp Tech,https://gitcoin.co/grants/478/outlet-finance,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,CollabLand,829,none,dApp Tech,https://gitcoin.co/grants/829/collabland,0,1,1,4,4,4,4,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Blockchangers community,354,none,Community,https://gitcoin.co/grants/354/blockchangers-community,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,brotDAO,2987,north_america,dGov,https://gitcoin.co/grants/2987/brotdao,0,1,1,5,5,5,5,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,ZuniSwap Pre-Launch Grant,1427,none,dApp Tech,https://gitcoin.co/grants/1427/zuniswap-pre-launch-grant,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Coding Girls Club,1281,none,Community,https://gitcoin.co/grants/1281/coding-girls-club,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,ProFi,3336,india,dApp Tech,https://gitcoin.co/grants/3336/profi,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Smart Contracts for non-blockchain developers,563,none,Community,https://gitcoin.co/grants/563/smart-contracts-for-non-blockchain-developers,0,1,1,7,7,7,7,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Network State Genesis,1949,europe,Community,https://gitcoin.co/grants/1949/network-state-genesis,0,1,1,1,1,1,1,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Dark Planet,4112,southeast_asia,Grants Round 12,https://gitcoin.co/grants/4112/dark-planet,0,1,1,1,1,1,1,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,云天明区块链数据导航YunTianMing Blochchain Data Navigation,3015,east_asia,Community,https://gitcoin.co/grants/3015/yun-tian-ming-qu-kuai-lian-shu-ju-dao-hang-yuntia,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Cryptotux,2079,europe,Community,https://gitcoin.co/grants/2079/cryptotux,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,TheBlockchainCircle,360,none,Community,https://gitcoin.co/grants/360/theblockchaincircle,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,登链社区（learnblockchain.cn）,2295,east_asia,Community,https://gitcoin.co/grants/2295/deng-lian-she-qu-learnblockchaincn,0,1,1,1,1,1,1,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,WiniWallet,276,none,dApp Tech,https://gitcoin.co/grants/276/winiwallet,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Gitconnect  — Low cost solution of small stablecoin from ETH layer2 to CEX,2070,north_america,dApp Tech,https://gitcoin.co/grants/2070/gitconnect-low-cost-solution-of-small-stablecoin-,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Raid Guild,304,none,Community,https://gitcoin.co/grants/304/raid-guild,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,SimpleAsWater,632,none,Community,https://gitcoin.co/grants/632/simpleaswater,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,soliditydeveloper.com,1356,none,Community,https://gitcoin.co/grants/1356/soliditydevelopercom,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Eco4all,2052,europe,Community,https://gitcoin.co/grants/2052/eco4all,0,1,1,1,1,1,1,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Couré Coin,2099,north_america,Community,https://gitcoin.co/grants/2099/coure-coin,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Livestream NFT Minting (videoDAC),2604,europe,NFTs,https://gitcoin.co/grants/2604/livestream-nft-minting-videodac,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Karma Credits DApp fund,2254,none,Community,https://gitcoin.co/grants/2254/karma-credits-dapp-fund,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Ant Cave Club,2852,east_asia,dApp Tech,https://gitcoin.co/grants/2852/ant-cave-club,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Gitcoin developer grant - iamonuwa,623,none,Community,https://gitcoin.co/grants/623/gitcoin-developer-grant-iamonuwa,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Fund for Nothing,1060,none,Community,https://gitcoin.co/grants/1060/fund-for-nothing,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Synapxyz,536,none,dApp Tech,https://gitcoin.co/grants/536/synapxyz,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Trojan DAO / Inifinite Moloch,359,none,dApp Tech,https://gitcoin.co/grants/359/trojan-dao-inifinite-moloch,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Own a piece of your favourite open source software,3002,southeast_asia,NFTs,https://gitcoin.co/grants/3002/own-a-piece-of-your-favourite-open-source-softwar,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,Filosfía Código: Youtube channel for latam devs,2526,latin_america,Community,https://gitcoin.co/grants/2526/filosfia-codigo-youtube-channel-for-latam-devs,0,1,1,1,1,1,1,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,DAOG - An open ended decentralized governance game,114,none,dApp Tech,https://gitcoin.co/grants/114/daog-an-open-ended-decentralized-governance-game,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Sense Collective: Collaborative Sensemaking and Collective Intelligence,375,none,dApp Tech,https://gitcoin.co/grants/375/sense-collective-collaborative-sensemaking-and-co,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,TradeScope: Investigating Market Manipulation,103,none,Community,https://gitcoin.co/grants/103/tradescope-investigating-market-manipulation,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,CHERRYxLUCKY,1922,east_asia,Community,https://gitcoin.co/grants/1922/cherryxlucky,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Kchannels,1429,none,Infra Tech,https://gitcoin.co/grants/1429/kchannels,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DEX Whales,2393,north_america,dApp Tech,https://gitcoin.co/grants/2393/dex-whales,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Platform for global music producers with a focus on K-Pop,640,none,dApp Tech,https://gitcoin.co/grants/640/platform-for-global-music-producers-with-a-focus-,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,"""3MILY"" Royalties Sale MVP",809,none,Community,https://gitcoin.co/grants/809/3mily-royalties-sale-mvp,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Samuel Shadrach - DeFi and Scaling,2364,india,Community,https://gitcoin.co/grants/2364/samuel-shadrach-defi-and-scaling,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Coding Girls Club,1292,none,Community,https://gitcoin.co/grants/1292/coding-girls-club,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,CryptoBeauty,2233,east_asia,dApp Tech,https://gitcoin.co/grants/2233/cryptobeauty,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,simulereum,2951,europe,dApp Tech,https://gitcoin.co/grants/2951/simulereum,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,dao.care,1031,none,dApp Tech,https://gitcoin.co/grants/1031/daocare,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,The Anon Powered Development Grant,1723,east_asia,dApp Tech,https://gitcoin.co/grants/1723/the-anon-powered-development-grant,0,1,0,,0,,0,east asia,1,285554,1
