round_update,round_number,round_start_date,round_end_date,grant_title,grant_id,region,category,url,match_amount,num_contributions,num_unique_contributors,crowdfund_amount_contributions_usd,crowdfund_amount_contributions_usd_update,total,total_update,region_update,count,total_update_grouped,grant_id_update
GR06,6,2020-06-16,2020-07-03,Ethereum contacts registry (ECR),496,none,Infra Tech,https://gitcoin.co/grants/496/ethereum-contacts-registry-ecr,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Ethereum DAO game,196,none,dApp Tech,https://gitcoin.co/grants/196/ethereum-dao-game,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,"EtherLoans - undercollateralized loans, unstoppable DeFi",348,none,dApp Tech,https://gitcoin.co/grants/348/etherloans-undercollateralized-loans-unstoppable-,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,Floyd Economy,158,none,dApp Tech,https://gitcoin.co/grants/158/floyd-economy,0,1,0,,0,0,0,worlwide,1,294322,1
GR06,6,2020-06-16,2020-07-03,Foundational D Language Libraries,459,middle_east,dApp Tech,https://gitcoin.co/grants/459/foundational-d-language-libraries,0,1,0,,0,0,0,middle east,1,80,3
GR06,6,2020-06-16,2020-07-03,FriendsFingers,477,none,dApp Tech,https://gitcoin.co/grants/477/friendsfingers,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Gardes Index,731,none,dApp Tech,https://gitcoin.co/grants/731/gardes-index,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,GEO Protocol,400,none,dApp Tech,https://gitcoin.co/grants/400/geo-protocol,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,GoTrace,736,none,Infra Tech,https://gitcoin.co/grants/736/gotrace,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,GrinSwap - cross chain atomic swaps with Grin,96,none,dApp Tech,https://gitcoin.co/grants/96/grinswap-cross-chain-atomic-swaps-with-grin,0,1,0,,0,0,0,worlwide,1,294322,4
GR06,6,2020-06-16,2020-07-03,InstCrypt - Meta Transaction or Gas less wallet,796,none,Infra Tech,https://gitcoin.co/grants/796/instcrypt-meta-transaction-or-gas-less-wallet,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,InsureNET Blockchain Insurance Platform & Dashboard,585,none,dApp Tech,https://gitcoin.co/grants/585/insurenet-blockchain-insurance-platform-dashboard,0,1,0,,0,0,0,worlwide,1,294322,1
GR06,6,2020-06-16,2020-07-03,Interaxis,322,none,Community,https://gitcoin.co/grants/322/interaxis,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Ironbelly - Grin mobile wallet,58,none,Infra Tech,https://gitcoin.co/grants/58/ironbelly-grin-mobile-wallet,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,"I will code review in JS/Typescript, Swift or Java",278,none,dApp Tech,https://gitcoin.co/grants/278/i-will-code-review-in-jstypescript-swift-or-java,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,KIWI Token Development,637,none,dApp Tech,https://gitcoin.co/grants/637/kiwi-token-development,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Knockturn Allee - Grin payment processor,97,none,dApp Tech,https://gitcoin.co/grants/97/knockturn-allee-grin-payment-processor,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Kudos quest quality management,474,none,dApp Tech,https://gitcoin.co/grants/474/kudos-quest-quality-management,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,Lease,353,none,dApp Tech,https://gitcoin.co/grants/353/lease,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,Lend and borrow Ethereum ERC-721 tokens with LEND721 platform,464,none,dApp Tech,https://gitcoin.co/grants/464/lend-and-borrow-ethereum-erc-721-tokens-with-lend,0,1,0,,0,0,0,worlwide,1,294322,4
GR06,6,2020-06-16,2020-07-03,LTokens: Solving the paradox between Staking & DeFi,370,none,Infra Tech,https://gitcoin.co/grants/370/ltokens-solving-the-paradox-between-staking-defi,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,Mass Adoption LLC.,749,undefined,dApp Tech,https://gitcoin.co/grants/749/mass-adoption-llc,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,"Mavin - Fighting fake news, bad bots and online trolls",488,none,dApp Tech,https://gitcoin.co/grants/488/mavin-fighting-fake-news-bad-bots-and-online-trol,0,1,0,,0,0,0,worlwide,1,294322,1
GR06,6,2020-06-16,2020-07-03,Meson,290,none,Infra Tech,https://gitcoin.co/grants/290/meson,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,MetaMoneyMarket,141,none,dApp Tech,https://gitcoin.co/grants/141/metamoneymarket,0,1,0,,0,0,0,worlwide,1,294322,4
GR06,6,2020-06-16,2020-07-03,Metis Protocol: A Governance and Collaboration Implementation Framework for DAOs,802,none,Infra Tech,https://gitcoin.co/grants/802/metis-protocol-a-governance-and-collaboration-imp,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,Nescience Software- Portfolio Rebalancing & Direct Indexing,624,none,dApp Tech,https://gitcoin.co/grants/624/nescience-software-portfolio-rebalancing-direct-i,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,NEWFORKDELTA,377,none,dApp Tech,https://gitcoin.co/grants/377/newforkdelta,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Nifex [Crypto exchange],965,none,dApp Tech,https://gitcoin.co/grants/965/nifex-crypto-exchange,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Nito.cash,414,none,dApp Tech,https://gitcoin.co/grants/414/nitocash,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Orienteer - open source Business Application Platform,387,none,dApp Tech,https://gitcoin.co/grants/387/orienteer-open-source-business-application-platfo,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,PIXEL,772,latin_america,dApp Tech,https://gitcoin.co/grants/772/pixel,0,1,0,,0,0,0,latin america,1,4661,2
GR06,6,2020-06-16,2020-07-03,Planet A,293,none,Community,https://gitcoin.co/grants/293/planet-a,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Plasma Chamber by Cryptoeconomics Lab,108,none,Infra Tech,https://gitcoin.co/grants/108/plasma-chamber-by-cryptoeconomics-lab,0,1,0,,0,0,0,worlwide,1,294322,1
GR06,6,2020-06-16,2020-07-03,Platform for global music producers with a focus on K-Pop,640,none,dApp Tech,https://gitcoin.co/grants/640/platform-for-global-music-producers-with-a-focus-,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Project Maple. | Cryptographic Currency Redefined.,419,none,dApp Tech,https://gitcoin.co/grants/419/project-maple-cryptographic-currency-redefined,0,1,0,,0,0,0,worlwide,1,294322,1
GR06,6,2020-06-16,2020-07-03,Query Ethereum,581,none,Infra Tech,https://gitcoin.co/grants/581/query-ethereum,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,RealityLearn: Teaching the world about blockchain,602,none,Community,https://gitcoin.co/grants/602/realitylearn-teaching-the-world-about-blockchain,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Rebalance.to,335,none,dApp Tech,https://gitcoin.co/grants/335/rebalanceto,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,ReportAid,164,none,dApp Tech,https://gitcoin.co/grants/164/reportaid,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Rogue Idle: A Free-to-Play Idle Game,330,none,dApp Tech,https://gitcoin.co/grants/330/rogue-idle-a-free-to-play-idle-game,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,"SCUBI-DOOS, a DeveloperUBI Dao",312,none,dApp Tech,https://gitcoin.co/grants/312/scubi-doos-a-developerubi-dao,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,"Seeds: Ask the Blockchain for Money, & Receive it as a Gift",408,none,dApp Tech,https://gitcoin.co/grants/408/seeds-ask-the-blockchain-for-money-receive-it-as-,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,Shivarthu Democracy: The blockchain-based decentralized governance system,445,india,dGov,https://gitcoin.co/grants/445/shivarthu-democracy-the-blockchain-based-decentra,0,1,0,,0,0,0,india,1,188,4
GR06,6,2020-06-16,2020-07-03,Signatory Client,608,none,Infra Tech,https://gitcoin.co/grants/608/signatory-client,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Smart Contracts for non-blockchain developers,563,none,Community,https://gitcoin.co/grants/563/smart-contracts-for-non-blockchain-developers,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Social (Charity) Tokens and DAO + Carbon Accounting,177,middle_east,dApp Tech,https://gitcoin.co/grants/177/social-charity-tokens-and-dao-carbon-accounting,0,1,0,,0,0,0,middle east,1,80,6
GR06,6,2020-06-16,2020-07-03,Spork / git-job.com,447,none,dApp Tech,https://gitcoin.co/grants/447/spork-git-jobcom,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,StakeWise: ETH 2.0 staking platform,605,none,Infra Tech,https://gitcoin.co/grants/605/stakewise-eth-20-staking-platform,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,Staking Library,470,none,Infra Tech,https://gitcoin.co/grants/470/staking-library,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Support for Freelance Community Management and Contribution,508,none,Community,https://gitcoin.co/grants/508/support-for-freelance-community-management-and-co,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Synapxyz,536,none,dApp Tech,https://gitcoin.co/grants/536/synapxyz,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,System Of Autonomous Global Education — S.A.G.E.,739,undefined,dApp Tech,https://gitcoin.co/grants/739/system-of-autonomous-global-education-sage,0,1,0,,0,0,0,worlwide,1,294322,6
GR06,6,2020-06-16,2020-07-03,Telegram Totality,799,none,Infra Tech,https://gitcoin.co/grants/799/telegram-totality,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,TensorTrade: Trade Efficiently with Reinforcement Learning,155,none,dApp Tech,https://gitcoin.co/grants/155/tensortrade-trade-efficiently-with-reinforcement-,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,TheBlockchainCircle,360,none,Community,https://gitcoin.co/grants/360/theblockchaincircle,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,The First Job Platformed Powered by Blockchain and AI,690,europe,dApp Tech,https://gitcoin.co/grants/690/the-first-job-platformed-powered-by-blockchain-an,0,1,0,,0,0,0,europe,1,12975,2
GR06,6,2020-06-16,2020-07-03,The Fit Bot,666,none,dApp Tech,https://gitcoin.co/grants/666/the-fit-bot,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,The (still) Unnamed and (still) Inexistent Project,442,none,dApp Tech,https://gitcoin.co/grants/442/the-still-unnamed-and-still-inexistent-project,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,togeDAO -  A forum and social media community built on the Ethereum blockchain to incentivize content creators.,548,none,Community,https://gitcoin.co/grants/548/togedao-a-forum-and-social-media-community-built-,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,"Tokamak Network: Decentralized, Scalable, Turing Complete Layer 2 Plasma",491,none,dApp Tech,https://gitcoin.co/grants/491/tokamak-network-decentralized-scalable-turing-com,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,TradeScope: Investigating Market Manipulation,103,none,Community,https://gitcoin.co/grants/103/tradescope-investigating-market-manipulation,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Trojan DAO / Inifinite Moloch,359,none,dApp Tech,https://gitcoin.co/grants/359/trojan-dao-inifinite-moloch,0,1,0,,0,0,0,worlwide,1,294322,4
GR06,6,2020-06-16,2020-07-03,TSSKit: Threshold Signature Scheme Toolkit,95,none,Infra Tech,https://gitcoin.co/grants/95/tsskit-threshold-signature-scheme-toolkit,0,1,0,,0,0,0,worlwide,1,294322,2
GR06,6,2020-06-16,2020-07-03,Virto Network,446,latin_america,dApp Tech,https://gitcoin.co/grants/446/virto-network,0,1,0,,0,0,0,latin america,1,4661,3
GR06,6,2020-06-16,2020-07-03,Virtual Scientific Conference online,512,middle_east,dApp Tech,https://gitcoin.co/grants/512/virtual-scientific-conference-online,0,1,0,,0,0,0,middle east,1,80,3
GR06,6,2020-06-16,2020-07-03,wAgEr,687,none,dApp Tech,https://gitcoin.co/grants/687/wager,0,1,0,,0,0,0,worlwide,1,294322,1
GR06,6,2020-06-16,2020-07-03,Wallets.Review,104,none,Community,https://gitcoin.co/grants/104/walletsreview,0,1,0,,0,0,0,worlwide,1,294322,3
GR06,6,2020-06-16,2020-07-03,WiniWallet,276,none,dApp Tech,https://gitcoin.co/grants/276/winiwallet,0,1,0,,0,0,0,worlwide,1,294322,4
GR06,6,2020-06-16,2020-07-03,World Incentive (Wincent),180,middle_east,dApp Tech,https://gitcoin.co/grants/180/world-incentive-wincent,0,1,0,,0,0,0,middle east,1,80,3
GR06,6,2020-06-16,2020-07-03,X5 CMS,417,none,dApp Tech,https://gitcoin.co/grants/417/x5-cms,0,1,0,,0,0,0,worlwide,1,294322,2
GR07,7,2020-09-14,2020-10-02,Bankless,238,none,Community,https://gitcoin.co/grants/238/bankless,40751,316,286,7336,7336,48087,48087,worlwide,1,411772,6
GR07,7,2020-09-14,2020-10-02,White Hat Hacking,444,none,Infra Tech,https://gitcoin.co/grants/444/white-hat-hacking,21797,212,191,17389,17389,39186,39186,worlwide,1,411772,3
GR07,7,2020-09-14,2020-10-02,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),191,undefined,dApp Tech,https://gitcoin.co/grants/191/brightid-universal-proof-of-uniqueness-panvala-le,26205,302,273,9027,9027,35232,35232,worlwide,1,411772,9
GR07,7,2020-09-14,2020-10-02,Rotki - The portfolio tracker and accounting tool that protects your privacy,149,europe,dApp Tech,https://gitcoin.co/grants/149/rotki-the-portfolio-tracker-and-accounting-tool-t,21721,240,226,6829,6829,28550,28550,europe,1,116152,9
GR07,7,2020-09-14,2020-10-02,DAppNode  - Panvala League,143,none,Infra Tech,https://gitcoin.co/grants/143/dappnode-panvala-league,22089,236,209,5179,5179,27268,27268,worlwide,1,411772,10
GR07,7,2020-09-14,2020-10-02,Gitcoin Grants Core Team - Dev Fund,86,north_america,Building Gitcoin,https://gitcoin.co/grants/86/gitcoin-grants-core-team-dev-fund,9576,1652,1015,17441,17441,27017,27017,north america,1,127817,7
GR07,7,2020-09-14,2020-10-02,Turbo-Geth,224,none,Infra Tech,https://gitcoin.co/grants/224/turbo-geth,14794,191,172,12218,12218,27012,27012,worlwide,1,411772,4
GR07,7,2020-09-14,2020-10-02,Week in Ethereum News,237,none,Health,https://gitcoin.co/grants/237/week-in-ethereum-news,20152,230,212,2958,2958,23110,23110,worlwide,1,411772,7
GR07,7,2020-09-14,2020-10-02,ArchiveNode.io - The Public Access Ethereum Archive Node,1101,north_america,Infra Tech,https://gitcoin.co/grants/1101/archivenodeio-the-public-access-ethereum-archive-,10787,168,156,9935,9935,20722,20722,north america,1,127817,6
GR07,7,2020-09-14,2020-10-02,DeFi Dad DeFi Tutorials on YouTube and Twitter,500,north_america,Community,https://gitcoin.co/grants/500/defi-dad-defi-tutorials-on-youtube-and-twitter,17691,223,206,2682,2682,20373,20373,north america,1,127817,6
GR07,7,2020-09-14,2020-10-02,WalletConnect,275,europe,Infra Tech,https://gitcoin.co/grants/275/walletconnect,13314,181,166,6356,6356,19670,19670,europe,1,116152,6
GR07,7,2020-09-14,2020-10-02,Snapshot,1093,southeast_asia,dGov,https://gitcoin.co/grants/1093/snapshot,11056,189,178,6298,6298,17353,17353,southeast asia,1,17488,4
GR07,7,2020-09-14,2020-10-02,EthHub - Ethereum Information Hub,40,undefined,Community,https://gitcoin.co/grants/40/ethhub-ethereum-information-hub,14259,205,186,2802,2802,17062,17062,worlwide,1,411772,12
GR07,7,2020-09-14,2020-10-02,yearn.finance,416,none,dApp Tech,https://gitcoin.co/grants/416/yearnfinance,10935,193,180,5934,5934,16869,16869,worlwide,1,411772,3
GR07,7,2020-09-14,2020-10-02,Ethereum Push Notification Service (EPNS),936,india,dApp Tech,https://gitcoin.co/grants/936/ethereum-push-notification-service-epns,14155,227,206,1930,1930,16085,16085,india,1,19012,2
GR07,7,2020-09-14,2020-10-02,Ethereum Magicians,223,undefined,Community,https://gitcoin.co/grants/223/ethereum-magicians,12020,179,157,1573,1573,13593,13593,worlwide,1,411772,9
GR07,7,2020-09-14,2020-10-02,Zero Knowledge Podcast,329,europe,Community,https://gitcoin.co/grants/329/zero-knowledge-podcast,9377,159,146,2055,2055,11432,11432,europe,1,116152,12
GR07,7,2020-09-14,2020-10-02,POAP  (Proof of Attendance Protocol),490,latin_america,NFTs,https://gitcoin.co/grants/490/poap-proof-of-attendance-protocol,8079,175,164,3175,3175,11254,11254,latin america,1,17057,8
GR07,7,2020-09-14,2020-10-02,R&D in Rent-Free Public Financial Utilities,1211,north_america,Infra Tech,https://gitcoin.co/grants/1211/rd-in-rent-free-public-financial-utilities,3108,152,92,6914,6914,10023,10023,north america,1,127817,6
GR07,7,2020-09-14,2020-10-02,The Defiant - Subscriptions for All!,567,undefined,Community,https://gitcoin.co/grants/567/the-defiant-subscriptions-for-all,6560,135,129,3408,3408,9968,9968,worlwide,1,411772,8
GR07,7,2020-09-14,2020-10-02,Nethermind,142,undefined,Infra Tech,https://gitcoin.co/grants/142/nethermind,5054,119,116,4259,4259,9314,9314,worlwide,1,411772,9
GR07,7,2020-09-14,2020-10-02,Ethereum on ARM,384,europe,Infra Tech,https://gitcoin.co/grants/384/ethereum-on-arm,6350,138,131,2686,2686,9036,9036,europe,1,116152,8
GR07,7,2020-09-14,2020-10-02,Liquidity Vision,1268,none,dApp Tech,https://gitcoin.co/grants/1268/liquidity-vision,3159,90,85,4311,4311,7471,7471,worlwide,1,411772,5
GR07,7,2020-09-14,2020-10-02,YieldFarming.info,1005,none,dApp Tech,https://gitcoin.co/grants/1005/yieldfarminginfo,3775,115,112,3032,3032,6807,6807,worlwide,1,411772,6
GR07,7,2020-09-14,2020-10-02,DeFi Saver,296,none,dApp Tech,https://gitcoin.co/grants/296/defi-saver,3388,111,103,3034,3034,6422,6422,worlwide,1,411772,4
GR07,7,2020-09-14,2020-10-02,"ethers.js - Complete, Simple and Tiny",13,north_america,Infra Tech,https://gitcoin.co/grants/13/ethersjs-complete-simple-and-tiny,1869,73,65,4341,4341,6209,6209,north america,1,127817,12
GR07,7,2020-09-14,2020-10-02,Commons Stack Community Fund - Panvala League,1127,undefined,dApp Tech,https://gitcoin.co/grants/1127/commons-stack-community-fund-panvala-league,3356,103,94,2586,2586,5942,5942,worlwide,1,411772,5
GR07,7,2020-09-14,2020-10-02,Prysm by Prysmatic Labs,24,north_america,Infra Tech,https://gitcoin.co/grants/24/prysm-by-prysmatic-labs,1708,88,70,4205,4205,5913,5913,north america,1,127817,12
GR07,7,2020-09-14,2020-10-02,The Commons Stack: Iteration 0,539,undefined,dGov,https://gitcoin.co/grants/539/the-commons-stack-iteration-0,4463,143,132,1419,1419,5882,5882,worlwide,1,411772,8
GR07,7,2020-09-14,2020-10-02,GoodGhosting - a DeFi savings game,1112,europe,dApp Tech,https://gitcoin.co/grants/1112/goodghosting-a-defi-savings-game,2031,81,74,3596,3596,5627,5627,europe,1,116152,4
GR07,7,2020-09-14,2020-10-02,Create Eth App,943,none,Infra Tech,https://gitcoin.co/grants/943/create-eth-app,4139,105,96,1278,1278,5416,5416,worlwide,1,411772,2
GR07,7,2020-09-14,2020-10-02,Gelato - An automation protocol for Ethereum,295,none,dApp Tech,https://gitcoin.co/grants/295/gelato-an-automation-protocol-for-ethereum,2364,102,90,2901,2901,5266,5266,worlwide,1,411772,5
GR07,7,2020-09-14,2020-10-02,Meta Gamma Delta DAO: Funding Women-Led Initiatives,615,undefined,Community,https://gitcoin.co/grants/615/meta-gamma-delta-dao-funding-women-led-initiative,3581,82,79,1431,1431,5012,5012,worlwide,1,411772,8
GR07,7,2020-09-14,2020-10-02,RadicalxChange Foundation,63,north_america,Community,https://gitcoin.co/grants/63/radicalxchange-foundation,3572,95,83,1403,1403,4975,4975,north america,1,127817,9
GR07,7,2020-09-14,2020-10-02,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,961,none,Infra Tech,https://gitcoin.co/grants/961/hals-marathon-one-recipe-a-day-to-make-ethereum-e,1920,74,74,2984,2984,4905,4905,worlwide,1,411772,3
GR07,7,2020-09-14,2020-10-02,The Ethereum 2.0 Annotated Specification,551,europe,Infra Tech,https://gitcoin.co/grants/551/the-ethereum-20-annotated-specification,2270,97,91,2612,2612,4882,4882,europe,1,116152,5
GR07,7,2020-09-14,2020-10-02,any.sender - no more stuck transactions!,170,none,Infra Tech,https://gitcoin.co/grants/170/anysender-no-more-stuck-transactions,3476,101,96,1398,1398,4874,4874,worlwide,1,411772,3
GR07,7,2020-09-14,2020-10-02,Ethereum Swarm,540,europe,Infra Tech,https://gitcoin.co/grants/540/ethereum-swarm,3764,108,98,919,919,4683,4683,europe,1,116152,5
GR07,7,2020-09-14,2020-10-02,Umbra:  Privacy Preserving Stealth Payments,821,north_america,Infra Tech,https://gitcoin.co/grants/821/umbra-privacy-preserving-stealth-payments,3075,104,96,1258,1258,4333,4333,north america,1,127817,7
GR07,7,2020-09-14,2020-10-02,The Daily Gwei by Anthony Sassano (sassal0x),886,undefined,Community,https://gitcoin.co/grants/886/the-daily-gwei-by-anthony-sassano-sassal0x,2869,91,89,1329,1329,4198,4198,worlwide,1,411772,7
GR07,7,2020-09-14,2020-10-02,Minerva Wallet (lab10 collective - Panvala League),1110,europe,Infra Tech,https://gitcoin.co/grants/1110/minerva-wallet-lab10-collective-panvala-league,1722,55,50,2462,2462,4184,4184,europe,1,116152,6
GR07,7,2020-09-14,2020-10-02,cadCAD: Computer Aided Design for Complex Systems,308,undefined,Infra Tech,https://gitcoin.co/grants/308/cadcad-computer-aided-design-for-complex-systems,3004,87,79,1177,1177,4182,4182,worlwide,1,411772,9
GR07,7,2020-09-14,2020-10-02,Finematics - DeFi Education,1158,europe,Community,https://gitcoin.co/grants/1158/finematics-defi-education,604,38,38,3570,3570,4174,4174,europe,1,116152,6
GR07,7,2020-09-14,2020-10-02,Nimbus,137,undefined,Infra Tech,https://gitcoin.co/grants/137/nimbus,814,58,53,3315,3315,4129,4129,worlwide,1,411772,10
GR07,7,2020-09-14,2020-10-02,Democracy Earth Foundation,285,undefined,dApp Tech,https://gitcoin.co/grants/285/democracy-earth-foundation,3165,114,111,901,901,4066,4066,worlwide,1,411772,9
GR07,7,2020-09-14,2020-10-02,ETH Memes Twitter,366,north_america,Community,https://gitcoin.co/grants/366/eth-memes-twitter,2914,97,89,843,843,3757,3757,north america,1,127817,9
GR07,7,2020-09-14,2020-10-02,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,1151,europe,dApp Tech,https://gitcoin.co/grants/1151/fuzzing-home-helping-find-bugs-in-eth-20-clients,1191,59,57,2376,2376,3567,3567,europe,1,116152,6
GR07,7,2020-09-14,2020-10-02,Vyper.fun | CryptoZombies+Ethernaut for Vyper,1122,none,Infra Tech,https://gitcoin.co/grants/1122/vyperfun-cryptozombiesethernaut-for-vyper,2468,82,82,1051,1051,3519,3519,worlwide,1,411772,6
GR07,7,2020-09-14,2020-10-02,WhalerDAO,1297,none,dApp Tech,https://gitcoin.co/grants/1297/whalerdao,2149,99,92,1211,1211,3360,3360,worlwide,1,411772,6
GR07,7,2020-09-14,2020-10-02,Lighthouse: Ethereum 2.0 Client,25,oceania,Infra Tech,https://gitcoin.co/grants/25/lighthouse-ethereum-20-client,1748,88,72,1467,1467,3215,3215,oceania,1,4948,12
GR07,7,2020-09-14,2020-10-02,Our Network - Building Crypto Communities With Data,565,north_america,Community,https://gitcoin.co/grants/565/our-network-building-crypto-communities-with-data,2405,77,74,803,803,3208,3208,north america,1,127817,8
GR07,7,2020-09-14,2020-10-02,Gitcoin Grants Official Matching Pool Fund,12,north_america,Infra Tech,https://gitcoin.co/grants/12/gitcoin-grants-official-matching-pool-fund,653,44,38,2534,2534,3187,3187,north america,1,127817,8
GR07,7,2020-09-14,2020-10-02,TrueBlocks,184,north_america,Infra Tech,https://gitcoin.co/grants/184/trueblocks,1992,72,71,1060,1060,3052,3052,north america,1,127817,9
GR07,7,2020-09-14,2020-10-02,Arboreum,618,none,dApp Tech,https://gitcoin.co/grants/618/arboreum,1812,63,59,1165,1165,2977,2977,worlwide,1,411772,7
GR07,7,2020-09-14,2020-10-02,@antiprosynth | antiprosynthesis.eth ⟠ | Twitter account,160,undefined,Community,https://gitcoin.co/grants/160/antiprosynth-antiprosynthesiseth-twitter-account,1552,79,71,1404,1404,2957,2957,worlwide,1,411772,9
GR07,7,2020-09-14,2020-10-02,Feel the yearn,1069,europe,dApp Tech,https://gitcoin.co/grants/1069/feel-the-yearn,1058,73,69,1854,1854,2912,2912,europe,1,116152,6
GR07,7,2020-09-14,2020-10-02,DeFi Safety,1041,north_america,Infra Tech,https://gitcoin.co/grants/1041/defi-safety,295,37,33,2613,2613,2908,2908,north america,1,127817,6
GR07,7,2020-09-14,2020-10-02,CryptoScamDB,347,undefined,Infra Tech,https://gitcoin.co/grants/347/cryptoscamdb,196,25,25,2619,2619,2815,2815,worlwide,1,411772,9
GR07,7,2020-09-14,2020-10-02,Vyper Smart Contract Language,200,undefined,Infra Tech,https://gitcoin.co/grants/200/vyper-smart-contract-language,771,44,41,2013,2013,2784,2784,worlwide,1,411772,10
GR07,7,2020-09-14,2020-10-02,[Panvala League] Mol LeArt,1206,undefined,Community,https://gitcoin.co/grants/1206/panvala-league-mol-leart,13,4,4,2618,2618,2631,2631,worlwide,1,411772,6
GR07,7,2020-09-14,2020-10-02,THX - Tokenized rewards in any app 🎁,212,europe,dApp Tech,https://gitcoin.co/grants/212/thx-tokenized-rewards-in-any-app,21,7,7,2464,2464,2485,2485,europe,1,116152,8
GR07,7,2020-09-14,2020-10-02,Pools.Vision,1296,none,Community,https://gitcoin.co/grants/1296/poolsvision,224,24,23,2230,2230,2454,2454,worlwide,1,411772,1
GR07,7,2020-09-14,2020-10-02,Kickback,775,europe,dApp Tech,https://gitcoin.co/grants/775/kickback,890,63,60,1503,1503,2393,2393,europe,1,116152,7
GR07,7,2020-09-14,2020-10-02,defiprime.com,139,north_america,Community,https://gitcoin.co/grants/139/defiprimecom,1542,79,70,849,849,2390,2390,north america,1,127817,10
